Temperatures,310->211/300->201
5.056499633208916267e-01,2.999255044130530568e+00
5.060344874963192963e-01,2.998801698321701181e+00
5.064193040851797667e-01,2.998365329081775776e+00
5.068044133098400517e-01,2.997945081562116698e+00
5.071898153928368069e-01,2.997540153312448830e+00
5.075755105568755532e-01,2.997149790600077690e+00
5.079614990248314532e-01,2.996773285011507415e+00
5.083477810197489788e-01,2.996409970314024118e+00
5.087343567648421327e-01,2.996059219556486575e+00
5.091212264834950041e-01,2.995720442390155558e+00
5.095083903992611019e-01,2.995393082591916833e+00
5.098958487358642433e-01,2.995076615773657913e+00
5.102836017171984428e-01,2.994770547262840754e+00
5.106716495673275791e-01,2.994474410140585796e+00
5.110599925104865049e-01,2.994187763424643212e+00
5.114486307710799373e-01,2.993910190385717929e+00
5.118375645736836788e-01,2.993641296986533806e+00
5.122267941430445060e-01,2.993380710433931835e+00
5.126163197040792818e-01,2.993128077835076617e+00
5.130061414818768428e-01,2.992883064949606542e+00
5.133962597016965557e-01,2.992645355030233212e+00
5.137866745889694275e-01,2.992414647744910283e+00
5.141773863692978841e-01,2.992190658174278539e+00
5.145683952684555473e-01,2.991973115878596268e+00
5.149597015123882349e-01,2.991761764028844528e+00
5.153513053272130717e-01,2.991556358597140530e+00
5.157432069392197116e-01,2.991356667601985375e+00
5.161354065748694486e-01,2.991162470404229445e+00
5.165279044607958836e-01,2.990973557049978027e+00
5.169207008238051460e-01,2.990789727656971930e+00
5.173137958908755607e-01,2.990610791841239458e+00
5.177071898891583146e-01,2.990436568181080723e+00
5.181008830459771231e-01,2.990266883715686941e+00
5.184948755888287852e-01,2.990101573475890007e+00
5.188891677453828510e-01,2.989940480044752658e+00
5.192837597434821761e-01,2.989783453145874681e+00
5.196786518111429221e-01,2.989630349257472286e+00
5.200738441765545561e-01,2.989481031250413423e+00
5.204693370680799624e-01,2.989335368048556152e+00
5.208651307142559972e-01,2.989193234309846403e+00
5.212612253437929333e-01,2.989054510126747832e+00
5.216576211855751266e-01,2.988919080744704360e+00
5.220543184686612381e-01,2.988786836297404381e+00
5.224513174222836787e-01,2.988657671557718665e+00
5.228486182758496081e-01,2.988531485703287860e+00
5.232462212589401584e-01,2.988408182095769305e+00
5.236441266013114326e-01,2.988287668072862058e+00
5.240423345328943938e-01,2.988169854752272148e+00
5.244408452837940882e-01,2.988054656846849344e+00
5.248396590842915321e-01,2.987941992490172005e+00
5.252387761648421582e-01,2.987831783071923208e+00
5.256381967560769253e-01,2.987465676227014200e+00
5.260379210888019852e-01,2.986585122589692887e+00
5.264379493939993493e-01,2.985236940598169131e+00
5.268382819028265551e-01,2.983475291634382298e+00
5.272389188466165555e-01,2.981358399062643993e+00
5.276398604568788286e-01,2.978945694197888017e+00
5.280411069652982681e-01,2.976295397091422323e+00
5.284426586037365148e-01,2.973462623824247864e+00
5.288445156042314022e-01,2.970498038867509738e+00
5.292466781989968450e-01,2.967447015962168422e+00
5.296491466204238385e-01,2.964349236117811426e+00
5.300519211010795706e-01,2.961238634860263730e+00
5.304550018737086425e-01,2.958143608669729030e+00
5.308583891712325142e-01,2.955087397919880399e+00
5.312620832267492821e-01,2.952088576261133301e+00
5.316660842735350112e-01,2.949161590952721568e+00
5.320703925450426253e-01,2.946317312876582051e+00
5.324750082749027946e-01,2.943563567551435778e+00
5.328799316969240474e-01,2.940905628823844431e+00
5.332851630450922142e-01,2.938346664949063047e+00
5.336907025535716498e-01,2.935888132679414397e+00
5.340965504567041222e-01,2.933530119080857812e+00
5.345027069890102567e-01,2.931271633466709492e+00
5.349091723851887581e-01,2.929110853419863325e+00
5.353159468801165222e-01,2.927045329671999596e+00
5.357230307088496346e-01,2.925072154864015506e+00
5.361304241066223719e-01,2.923188101114055470e+00
5.365381273088480896e-01,2.921389731007066004e+00
5.369461405511195551e-01,2.919673486191528777e+00
5.373544640692080598e-01,2.918035757292494203e+00
5.377630980990646403e-01,2.916472938369206513e+00
5.381720428768194120e-01,2.914981468687563915e+00
5.385812986387823464e-01,2.913557864157432675e+00
5.389908656214431604e-01,2.912198740409504438e+00
5.394007440614710935e-01,2.910900829157703651e+00
5.398109341957156859e-01,2.909660989209638338e+00
5.402214362612062226e-01,2.908476213246042441e+00
5.406322504951526220e-01,2.907343631286236629e+00
5.410433771349451026e-01,2.906260511585911033e+00
5.414548164181541834e-01,2.905224259571553613e+00
5.418665685825312384e-01,2.904232415298386716e+00
5.422786338660083860e-01,2.903282649822046757e+00
5.426910125066987112e-01,2.902372760795037365e+00
5.431037047428964870e-01,2.901500667534364641e+00
5.435167108130767311e-01,2.900664405754218578e+00
5.439300309558965374e-01,2.899862122114983620e+00
5.443436654101938554e-01,2.899092068705507508e+00
5.447576144149884891e-01,2.898352597547902310e+00
5.451718782094822080e-01,2.897642155192027058e+00
5.455864570330583030e-01,2.896959277449090653e+00
5.460013511252824747e-01,2.896302584299825345e+00
5.464165607259021673e-01,2.895670775001568664e+00
5.468320860748476786e-01,2.895062623409884850e+00
5.472479274122312720e-01,2.894476973523610663e+00
5.476640849783480647e-01,2.893912735256940927e+00
5.480805590136761385e-01,2.893368880438178969e+00
5.484973497588757629e-01,2.892844439031821313e+00
5.489144574547908384e-01,2.892338495578338886e+00
5.493318823424481190e-01,2.891850185844528465e+00
5.497496246630577676e-01,2.891378693676132094e+00
5.501676846580135782e-01,2.890923248043761440e+00
5.505860625688921983e-01,2.890483120272726136e+00
5.510047586374549056e-01,2.890057621447201797e+00
5.514237731056460534e-01,2.889646099979185312e+00
5.518431062155945144e-01,2.889247939332785453e+00
5.522627582096131249e-01,2.888862555894668116e+00
5.526827293301987964e-01,2.888489396981759771e+00
5.531030198200331816e-01,2.888127938977658182e+00
5.535236299219821188e-01,2.887777685589605348e+00
5.539445598790962988e-01,2.887438166218260438e+00
5.543658099346115975e-01,2.887108934432934593e+00
5.547873803319480768e-01,2.886789566545346464e+00
5.552092713147118719e-01,2.886479660275384607e+00
5.556314831266933041e-01,2.886178833502725638e+00
5.560540160118689901e-01,2.885886723098580742e+00
5.564768702144007317e-01,2.885602983832161961e+00
5.569000459786358492e-01,2.885327287346862946e+00
5.573235435491078471e-01,2.885059321201423721e+00
5.577473631705356372e-01,2.884798787971718514e+00
5.581715050878247597e-01,2.884545404409061486e+00
5.585959695460669394e-01,2.884298900651227182e+00
5.590207567905398633e-01,2.884059019482631658e+00
5.594458670667082911e-01,2.883825515640372039e+00
5.598713006202230558e-01,2.883598155163062948e+00
5.602970576969223959e-01,2.883376714779576133e+00
5.607231385428311787e-01,2.883160981335062711e+00
5.611495434041612329e-01,2.882950751251756483e+00
5.615762725273121259e-01,2.882745830022254818e+00
5.620033261588699425e-01,2.882546031733158820e+00
5.624307045456092835e-01,2.882351178617053478e+00
5.628584079344918223e-01,2.882161100630989736e+00
5.632864365726668598e-01,2.881975635059744523e+00
5.637147907074724351e-01,2.881794626142246685e+00
5.641434705864336596e-01,2.881617924719686474e+00
5.645724764572647159e-01,2.881445387903907474e+00
5.650018085678678581e-01,2.881276878764794880e+00
5.654314671663335234e-01,2.881112266035451341e+00
5.658614525009415530e-01,2.880951423834045677e+00
5.662917648201597487e-01,2.880794231401272665e+00
5.667224043726455385e-01,2.880640572852465109e+00
5.671533714072451993e-01,2.880490336943441587e+00
5.675846661729940790e-01,2.880343416849242111e+00
5.680162889191172626e-01,2.880199709954965659e+00
5.684482398950287951e-01,2.880059117657964407e+00
5.688805193503331248e-01,2.879921545180712084e+00
5.693131275348238818e-01,2.879786901393702969e+00
5.697460646984848776e-01,2.879590457937006853e+00
5.701793310914904378e-01,2.879064468126214749e+00
5.706129269642042923e-01,2.878203384581980995e+00
5.710468525671813511e-01,2.877038096300864378e+00
5.714811081511664836e-01,2.875602118763194603e+00
5.719156939670955175e-01,2.873930287790873450e+00
5.723506102660953498e-01,2.872057592761760869e+00
5.727858572994831698e-01,2.870018191740164148e+00
5.732214353187680134e-01,2.867844628722392653e+00
5.736573445756496525e-01,2.865567254263065244e+00
5.740935853220194840e-01,2.863213836430893888e+00
5.745301578099605289e-01,2.860809339581278810e+00
5.749670622917473217e-01,2.858375843385285275e+00
5.754042990198464658e-01,2.855932573089386306e+00
5.758418682469161887e-01,2.853496013127020614e+00
5.762797702258071197e-01,2.851080079029804093e+00
5.767180052095624010e-01,2.848696326304853255e+00
5.771565734514170209e-01,2.846354178952625436e+00
5.775954752047991470e-01,2.844061164181340917e+00
5.780347107233290149e-01,2.841823143374807792e+00
5.784742802608203727e-01,2.839644532362673779e+00
5.789141840712797027e-01,2.837528506488308011e+00
5.793544224089063333e-01,2.835477187891093376e+00
5.797949955280936596e-01,2.833491813871681586e+00
5.802359036834277006e-01,2.831572886261381594e+00
5.806771471296885423e-01,2.829720302443497371e+00
5.811187261218502265e-01,2.827933469144814360e+00
5.815606409150799738e-01,2.826211400390306938e+00
5.820028917647397382e-01,2.824552801145242320e+00
5.824454789263853183e-01,2.822956138197742160e+00
5.828884026557668019e-01,2.821419699794183167e+00
5.833316632088293430e-01,2.819941645454685730e+00
5.837752608417117184e-01,2.818520047284800878e+00
5.842191958107485483e-01,2.817152923975581480e+00
5.846634683724684090e-01,2.815838268557110613e+00
5.851080787835957198e-01,2.814574070846136866e+00
5.855530273010498554e-01,2.813358335410967026e+00
5.859983141819454788e-01,2.812189095768250713e+00
5.864439396835928742e-01,2.811064425428009272e+00
5.868899040634978359e-01,2.809982446315419047e+00
5.873362075793623349e-01,2.808941335020244345e+00
5.877828504890840744e-01,2.807939327256885331e+00
5.882298330507567119e-01,2.806974720858956829e+00
5.886771555226705255e-01,2.806045877581344605e+00
5.891248181633119696e-01,2.805151223938929572e+00
5.895728212313641192e-01,2.804289251273690997e+00
5.900211649857070029e-01,2.803458515210120794e+00
5.904698496854170475e-01,2.802657634631775529e+00
5.909188755897680778e-01,2.801885290288965713e+00
5.913682429582308719e-01,2.801140223128308016e+00
5.918179520504737168e-01,2.800421232418627948e+00
5.922680031263621858e-01,2.799727173734122498e+00
5.927183964459594723e-01,2.799056956844304000e+00
5.931691322695268331e-01,2.798409543550723910e+00
5.936202108575230341e-01,2.797783945502605008e+00
5.940716324706051266e-01,2.797179222016893174e+00
5.945233973696283369e-01,2.796594477922809574e+00
5.949755058156461773e-01,2.796028861446519187e+00
5.954279580699111118e-01,2.795481562147753785e+00
5.958807543938734463e-01,2.794951808917276459e+00
5.963338950491832158e-01,2.794438868041506208e+00
5.967873802976887410e-01,2.793942041338673743e+00
5.972412104014377388e-01,2.793460664369182389e+00
5.976953856226774331e-01,2.792994104721587600e+00
5.981499062238538889e-01,2.792541760374513071e+00
5.986047724676134552e-01,2.792103058134030480e+00
5.990599846168015441e-01,2.791677452145356675e+00
5.995155429344638520e-01,2.791264422477239382e+00
5.999714476838462485e-01,2.790863473777030812e+00
6.004276991283942211e-01,2.790474133994155004e+00
6.008842975317542079e-01,2.790095953169507315e+00
6.013412431577725981e-01,2.789728502288178813e+00
6.017985362704967311e-01,2.789371372192844145e+00
6.022561771341750081e-01,2.789024172555102599e+00
6.027141660132561141e-01,2.788686530902074079e+00
6.031725031723905728e-01,2.788358091695596563e+00
6.036311888764293032e-01,2.788038515461402689e+00
6.040902233904252849e-01,2.787727477965716627e+00
6.045496069796332250e-01,2.787424669436822988e+00
6.050093399095087809e-01,2.787129793829211444e+00
6.054694224457101148e-01,2.786842568128010011e+00
6.059298548540971163e-01,2.786562721691518529e+00
6.063906374007318467e-01,2.786289995629730232e+00
6.068517703518790940e-01,2.786024142216870558e+00
6.073132539740053737e-01,2.785764924336018300e+00
6.077750885337807052e-01,2.785512114954035834e+00
6.082372742980771685e-01,2.785265496625071169e+00
6.086998115339701254e-01,2.785024861021026865e+00
6.091627005087383306e-01,2.784790008487452617e+00
6.096259414898629325e-01,2.784560747623414656e+00
6.100895347450294715e-01,2.784336894883977287e+00
6.105534805421263256e-01,2.784118274203992272e+00
6.110177791492458210e-01,2.783904716641999677e+00
6.114824308346845649e-01,2.783696060043061582e+00
6.119474358669424463e-01,2.783492148719479697e+00
6.124127945147241903e-01,2.783292833148347523e+00
6.128785070469382479e-01,2.783097969685004003e+00
6.133445737326981284e-01,2.782907420291464096e+00
6.138109948413218442e-01,2.782721052278990026e+00
6.142777706423317996e-01,2.782538738064001205e+00
6.147449014054561234e-01,2.782360354936558089e+00
6.152123874006272253e-01,2.782185784840737419e+00
6.156802288979835724e-01,2.782014914166201613e+00
6.161484261678681351e-01,2.781847633550359689e+00
6.166169794808303850e-01,2.781683837690525074e+00
6.170858891076252961e-01,2.781523425165500552e+00
6.175551553192132337e-01,2.781361035086342692e+00
6.180247783867612865e-01,2.781026481596060584e+00
6.184947585816420457e-01,2.780450354903979182e+00
6.189650961754351588e-01,2.779651252107879777e+00
6.194357914399266640e-01,2.778649293626681338e+00
6.199068446471087679e-01,2.777465511880360616e+00
6.203782560691812886e-01,2.776121290266317931e+00
6.208500259785501019e-01,2.774637869448936200e+00
6.213221546478290280e-01,2.773035931045510161e+00
6.217946423498391662e-01,2.771335262567006463e+00
6.222674893576083388e-01,2.769554502330299428e+00
6.227406959443730905e-01,2.767710959166920226e+00
6.232142623835765782e-01,2.765820499111159236e+00
6.236881889488707920e-01,2.763897489737630941e+00
6.241624759141155554e-01,2.761954792245708834e+00
6.246371235533787480e-01,2.760003791538073514e+00
6.251121321409369713e-01,2.758054455199143273e+00
6.255875019512751045e-01,2.756115413255976865e+00
6.260632332590869709e-01,2.754194051742993032e+00
6.265393263392754486e-01,2.752296614273176179e+00
6.270157814669518048e-01,2.750428306957929170e+00
6.274925989174373608e-01,2.748593403061230234e+00
6.279697789662620488e-01,2.746795344691371099e+00
6.284473218891659663e-01,2.745036839613368418e+00
6.289252279620985986e-01,2.743319951908232301e+00
6.294034974612191524e-01,2.741646185720555184e+00
6.298821306628971106e-01,2.740016561737143697e+00
6.303611278437118992e-01,2.738431686342480909e+00
6.308404892804533315e-01,2.736891813617568836e+00
6.313202152501219411e-01,2.735396900502552242e+00
6.318003060299284268e-01,2.733946655544003068e+00
6.322807618972949850e-01,2.732540581706900618e+00
6.327615831298538662e-01,2.731178013759104406e+00
6.332427700054493735e-01,2.729858150740812395e+00
6.337243228021365304e-01,2.728580084019808449e+00
6.342062417981818578e-01,2.727342821410386087e+00
6.346885272720638183e-01,2.726145307803854667e+00
6.351711795024720386e-01,2.724986442724472102e+00
6.356541987683087536e-01,2.723865095188826135e+00
6.361375853486880283e-01,2.722780116210697265e+00
6.366213395229358696e-01,2.721730349258467907e+00
6.371054615705912250e-01,2.720714638938867669e+00
6.375899517714052056e-01,2.719731838149801018e+00
6.380748104053417524e-01,2.718780813916421124e+00
6.385600377525781912e-01,2.717860452098527890e+00
6.390456340935039004e-01,2.716969661133872727e+00
6.395315997087226423e-01,2.716107374960849974e+00
6.400179348790504541e-01,2.715272555245294761e+00
6.405046398855178680e-01,2.714464193019461735e+00
6.409917150093684679e-01,2.713681309826607269e+00
6.414791605320601109e-01,2.712922958451698729e+00
6.419669767352645939e-01,2.712188223307514523e+00
6.424551639008676540e-01,2.711476220535543380e+00
6.429437223109699673e-01,2.710786097872541323e+00
6.434326522478858168e-01,2.710117034326155583e+00
6.439219539941450909e-01,2.709468239696596559e+00
6.444116278324922842e-01,2.708838953975766017e+00
6.449016740458863861e-01,2.708228446650452259e+00
6.453920929175024357e-01,2.707636015932037399e+00
6.458828847307298560e-01,2.707060987931659390e+00
6.463740497691742304e-01,2.706502715796658354e+00
6.468655883166569698e-01,2.705960578821557938e+00
6.473575006572144241e-01,2.705433981544583144e+00
6.478497870750999921e-01,2.704922352838799782e+00
6.483424478547823444e-01,2.704425145005339370e+00
6.488354832809472006e-01,2.703941832874781070e+00
6.493288936384963295e-01,2.703471912921586284e+00
6.498226792125482154e-01,2.703014902395483254e+00
6.503168402884383914e-01,2.702570338472860989e+00
6.508113771517188839e-01,2.702137777430512866e+00
6.513062900881594341e-01,2.701716793843480957e+00
6.518015793837470540e-01,2.701306979808249853e+00
6.522972453246855817e-01,2.700907944192113774e+00
6.527932881973973478e-01,2.700519311909213016e+00
6.532897082885217310e-01,2.700140723223432904e+00
6.537865058849167132e-01,2.699771833078127958e+00
6.542836812736583241e-01,2.699412310452449670e+00
6.547812347420403079e-01,2.699061837743902625e+00
6.552791665775756780e-01,2.698720110176613396e+00
6.557774770679953846e-01,2.698386835234732661e+00
6.562761665012498691e-01,2.698061732120282663e+00
6.567752351655080645e-01,2.697744531234736787e+00
6.572746833491581731e-01,2.697434973683562109e+00
6.577745113408077771e-01,2.697132810802925551e+00
6.582747194292837278e-01,2.696837803707768710e+00
6.587753079036327009e-01,2.696549722860432929e+00
6.592762770531213068e-01,2.696268347659021014e+00
6.597776271672357584e-01,2.695993466044685594e+00
6.602793585356827588e-01,2.695724874127067849e+00
6.607814714483889462e-01,2.695462375827078816e+00
6.612839661955018933e-01,2.695205782536294059e+00
6.617868430673895519e-01,2.694954912792197455e+00
6.622901023546405863e-01,2.694709591968575513e+00
6.627937443480650392e-01,2.694469651980348601e+00
6.632977693386933327e-01,2.694234931002194688e+00
6.638021776177781552e-01,2.694005273200297257e+00
6.643069694767932409e-01,2.693780528476617420e+00
6.648121452074335913e-01,2.693560552225081395e+00
6.653177051016168075e-01,2.693345205099122897e+00
6.658236494514817583e-01,2.693134352790037322e+00
6.663299785493901339e-01,2.692927865815613497e+00
6.668366926879252254e-01,2.692725619318570462e+00
6.673437921598933675e-01,2.692527492874289941e+00
6.678512772583236057e-01,2.692333370307429696e+00
6.683591482764671410e-01,2.692143139516957273e+00
6.688674055077992175e-01,2.691956692309207533e+00
6.693760492460172351e-01,2.691773924238570981e+00
6.698850797850425254e-01,2.691533610797046450e+00
6.703944974190200190e-01,2.691120820618889464e+00
6.709043024423176904e-01,2.690544010439154476e+00
6.714144951495282232e-01,2.689815806639297424e+00
6.719250758354675668e-01,2.688949376465082253e+00
6.724360447951761577e-01,2.687958154033648128e+00
6.729474023239192526e-01,2.686855593730263614e+00
6.734591487171857072e-01,2.685654955181333126e+00
6.739712842706900853e-01,2.684369121922788981e+00
6.744838092803707719e-01,2.683010454096960373e+00
6.749967240423921933e-01,2.681590674063228708e+00
6.755100288531434849e-01,2.680120782715257111e+00
6.760237240092391575e-01,2.678611003546295777e+00
6.765378098075195412e-01,2.677070751058683307e+00
6.770522865450503414e-01,2.675508619926088461e+00
6.775671545191234157e-01,2.673932391334211012e+00
6.780824140272567746e-01,2.672349053095156801e+00
6.785980653671944696e-01,2.670764830404654955e+00
6.791141088369071488e-01,2.669185224448519467e+00
6.796305447345917239e-01,2.667615056431992482e+00
6.801473733586722581e-01,2.666058514977156069e+00
6.806645950077998553e-01,2.664519205191025364e+00
6.811822099808521047e-01,2.663000198037836608e+00
6.817002185769344136e-01,2.661504078946037577e+00
6.822186210953794516e-01,2.660032994840323628e+00
6.827374178357474843e-01,2.658588699010844270e+00
6.832566090978269280e-01,2.657172593417281181e+00
6.837761951816334616e-01,2.655785768177237216e+00
6.842961763874118031e-01,2.654429038110054151e+00
6.848165530156341552e-01,2.653102976302355920e+00
6.853373253670017595e-01,2.651807944734211109e+00
6.858584937424444528e-01,2.650544122058505092e+00
6.863800584431206664e-01,2.649311528664065385e+00
6.869020197704182040e-01,2.648110049178495018e+00
6.874243780259535752e-01,2.646939452581951624e+00
6.879471335115729946e-01,2.645799410110575955e+00
6.884702865293526042e-01,2.644689511129762582e+00
6.889938373815972517e-01,2.643609277154476800e+00
6.895177863708427113e-01,2.642558174187646713e+00
6.900421337998540183e-01,2.641535623539299493e+00
6.905668799716269124e-01,2.640541011279279093e+00
6.910920251893876154e-01,2.639573696465817410e+00
6.916175697565923874e-01,2.638633018281274278e+00
6.921435139769289702e-01,2.637718302195419806e+00
6.926698581543153654e-01,2.636828865266022337e+00
6.931966025929012787e-01,2.635964020676174524e+00
6.937237475970672307e-01,2.635123081598239825e+00
6.942512934714255568e-01,2.634305364465127308e+00
6.947792405208201849e-01,2.633510191721302185e+00
6.953075890503265244e-01,2.632736894118187898e+00
6.958363393652525763e-01,2.631984812611526614e+00
6.963654917711377124e-01,2.631253299911930021e+00
6.968950465737545619e-01,2.630541721733953064e+00
6.974250040791077909e-01,2.629849457783857147e+00
6.979553645934344352e-01,2.629175902521498465e+00
6.984861284232053436e-01,2.628520465727572031e+00
6.990172958751234011e-01,2.627882572903685876e+00
6.995488672561253063e-01,2.627261665529384782e+00
7.000808428733812372e-01,2.626657201197280855e+00
7.006132230342946299e-01,2.626068653644786366e+00
7.011460080465029554e-01,2.625495512698629241e+00
7.016791982178772757e-01,2.624937284146237726e+00
7.022127938565231320e-01,2.624393489546293701e+00
7.027467952707804333e-01,2.623863665989094152e+00
7.032812027692231238e-01,2.623347365816002252e+00
7.038160166606602930e-01,2.622844156305972341e+00
7.043512372541352873e-01,2.622353619336074804e+00
7.048868648589270425e-01,2.621875351021975220e+00
7.054228997845495286e-01,2.621408961343478339e+00
7.059593423407518609e-01,2.620954073759521830e+00
7.064961928375190769e-01,2.620510324816355485e+00
7.070334515850712487e-01,2.620077363752077559e+00
7.075711188938652585e-01,2.619654852100229192e+00
7.081091950745936892e-01,2.619242463294697565e+00
7.086476804381850458e-01,2.618839882277821385e+00
7.091865752958049773e-01,2.618446805113271658e+00
7.097258799588549438e-01,2.618062938605005385e+00
7.102655947389737712e-01,2.617687999923327791e+00
7.108057199480374289e-01,2.617321716238925511e+00
7.113462558981584749e-01,2.616963824365515112e+00
7.118872029016872771e-01,2.616614070411634962e+00
7.124285612712112359e-01,2.616272209441935281e+00
7.129703313195561165e-01,2.615938005148259915e+00
7.135125133597852720e-01,2.615611229530655280e+00
7.140551077051998652e-01,2.615291662588419275e+00
7.145981146693397568e-01,2.614979092021189278e+00
7.151415345659828393e-01,2.614673312940039906e+00
7.156853677091458144e-01,2.614374127588495966e+00
7.162296144130844144e-01,2.614081345073331342e+00
7.167742749922928480e-01,2.613794781104994414e+00
7.173193497615050207e-01,2.613514257747469482e+00
7.178648390356935360e-01,2.613239603177364589e+00
7.184107431300710278e-01,2.612970651451999693e+00
7.189570623600899379e-01,2.612707242286253617e+00
7.195037970414419615e-01,2.612449220837927744e+00
7.200509474900596008e-01,2.612196437501364876e+00
7.205985140221149443e-01,2.611948747709061269e+00
7.211464969540208880e-01,2.611706011741027567e+00
7.216948966024312462e-01,2.611468094541617546e+00
7.222437132842398633e-01,2.611234865543579531e+00
7.227929473165822793e-01,2.611006198499065789e+00
7.233425990168346198e-01,2.610781971317354788e+00
7.238926687026149276e-01,2.610562065909029617e+00
7.244431566917821641e-01,2.610346368036372322e+00
7.249940633024375414e-01,2.610134767169739689e+00
7.255453888529240780e-01,2.609927156349684640e+00
7.260971336618264882e-01,2.609711254498345401e+00
7.266492980479725139e-01,2.609388885141598280e+00
7.272018823304312596e-01,2.608945045502389259e+00
7.277548868285154127e-01,2.608387991814643758e+00
7.283083118617803553e-01,2.607726274077664108e+00
7.288621577500239423e-01,2.606968599395678154e+00
7.294164248132878337e-01,2.606123707578140269e+00
7.299711133718563838e-01,2.605200260597310802e+00
7.305262237462581965e-01,2.604206746792728566e+00
7.310817562572654582e-01,2.603151400089023682e+00
7.316377112258939386e-01,2.602042133970106086e+00
7.321940889734039892e-01,2.600886489535580992e+00
7.327508898212996558e-01,2.599691596653021186e+00
7.333081140913301210e-01,2.598464147005313585e+00
7.338657621054891500e-01,2.597210377704778139e+00
7.344238341860148678e-01,2.595936064091802553e+00
7.349823306553909807e-01,2.594646520341433504e+00
7.355412518363459995e-01,2.593346606552954015e+00
7.361005980518542380e-01,2.592040741082306088e+00
7.366603696251355915e-01,2.590732916984139322e+00
7.372205668796552036e-01,2.589426721549917598e+00
7.377811901391251315e-01,2.588125358053293912e+00
7.383422397275026805e-01,2.586831668938011752e+00
7.389037159689919587e-01,2.585548159802562029e+00
7.394656191880439877e-01,2.584277023646829985e+00
7.400279497093554815e-01,2.583020164947049224e+00
7.405907078578711777e-01,2.581779223215587837e+00
7.411538939587821728e-01,2.580555595781273581e+00
7.417175083375270317e-01,2.579350459594080380e+00
7.422815513197923432e-01,2.578164791915916521e+00
7.428460232315113876e-01,2.576999389807492324e+00
7.434109243988662463e-01,2.575854888360971096e+00
7.439762551482862474e-01,2.574731777660089094e+00
7.445420158064495197e-01,2.573630418474804227e+00
7.451082067002825493e-01,2.572551056717138351e+00
7.456748281569600678e-01,2.571493836699624502e+00
7.462418805039061631e-01,2.570458813248474694e+00
7.468093640687932799e-01,2.569445962730886102e+00
7.473772791795434411e-01,2.568455193060538821e+00
7.479456261643282478e-01,2.567486352747701428e+00
7.485144053515682128e-01,2.566539239061105704e+00
7.490836170699343155e-01,2.565613605368024519e+00
7.496532616483466693e-01,2.564709167717397875e+00
7.502233394159764091e-01,2.563825610728400317e+00
7.507938507022444696e-01,2.562962592843942122e+00
7.513647958368221413e-01,2.562119751005337953e+00
7.519361751496319579e-01,2.561296704800910984e+00
7.525079889708468084e-01,2.560493060137748689e+00
7.530802376308911583e-01,2.559708412482283979e+00
7.536529214604400506e-01,2.558942349711881281e+00
7.542260407904207709e-01,2.558194454616219637e+00
7.547995959520119591e-01,2.557464307084047928e+00
7.553735872766437209e-01,2.556751486007809326e+00
7.559480150959989597e-01,2.556055570935730881e+00
7.565228797420120443e-01,2.555376143498307773e+00
7.570981815468701415e-01,2.554712788633565435e+00
7.576739208430133266e-01,2.554065095633192062e+00
7.582500979631336957e-01,2.553432659029462481e+00
7.588267132401772530e-01,2.552815079340949644e+00
7.594037670073422452e-01,2.552211963693185925e+00
7.599812595980810492e-01,2.551622926328815488e+00
7.605591913460995057e-01,2.551047589020285056e+00
7.611375625853568083e-01,2.550485581396769952e+00
7.617163736500666138e-01,2.549936541195777728e+00
7.622956248746962649e-01,2.549400114448804544e+00
7.628753165939676784e-01,2.548875955609381627e+00
7.634554491428577894e-01,2.548363727630940101e+00
7.640360228565972189e-01,2.547863102001160840e+00
7.646170380706724945e-01,2.547373758738656235e+00
7.651984951208246066e-01,2.546895386357267199e+00
7.657803943430502303e-01,2.546427681802589493e+00
7.663627360736016136e-01,2.545970350364865187e+00
7.669455206489861343e-01,2.545523105571875888e+00
7.675287484059679644e-01,2.545085669065058731e+00
7.681124196815665162e-01,2.544657770461691282e+00
7.686965348130578857e-01,2.544239147205630935e+00
7.692810941379749634e-01,2.543829544408831023e+00
7.698660979941064353e-01,2.543428714685550762e+00
7.704515467194990030e-01,2.543036417980943487e+00
7.710374406524552748e-01,2.542652421395520612e+00
7.716237801315359857e-01,2.542276499006761004e+00
7.722105654955591092e-01,2.541908431688985281e+00
7.727977970835999688e-01,2.541548006932476511e+00
7.733854752349922368e-01,2.541195018662662619e+00
7.739736002893270461e-01,2.540849267060100392e+00
7.745621725864541007e-01,2.540510558381855688e+00
7.751511924664820086e-01,2.540178704784813668e+00
7.757406602697769493e-01,2.539853524151343578e+00
7.763305763369650059e-01,2.539534839917713338e+00
7.769209410089303880e-01,2.539222480905526602e+00
7.775117546268172086e-01,2.538916281156453625e+00
7.781030175320289288e-01,2.538616079770448231e+00
7.786947300662280247e-01,2.538321720747611199e+00
7.792868925713376527e-01,2.538033052833812420e+00
7.798795053895400953e-01,2.537749929370174851e+00
7.804725688632786484e-01,2.537472208146464236e+00
7.810660833352567334e-01,2.537199751258427227e+00
7.816600491484381186e-01,2.536932424969086330e+00
7.822544666460478080e-01,2.536670099573998360e+00
7.828493361715713750e-01,2.536412649270435971e+00
7.834446580687560724e-01,2.536159952030474063e+00
7.840404326816099445e-01,2.535911889477937553e+00
7.846366603544032703e-01,2.535668346769134107e+00
7.852333414316680082e-01,2.535429212477336325e+00
7.858304762581976854e-01,2.535194378480925437e+00
7.864280651790485077e-01,2.534963739855126352e+00
